"","control1","control2","control3","control4","case1","case2","case3"
"206053_at",7.45983730629455,7.24432968162341,6.94281535657548,7.45983730629455,7.70899566754814,7.68604554445593,7.57524829385995
"207305_s_at",8.2956220015445,8.25853159242605,8.68875195945053,8.42219703125686,6.98851749686405,7.63368083112393,7.45296944808122
"203644_s_at",7.20878166741787,6.71004593803414,7.01124907635075,7.09390634578436,7.50659786271944,7.58504347867304,7.71355420133348
"203556_at",6.98782890722314,6.77807158971262,6.37117720301068,6.60133812475698,5.93474644403822,5.52698160907921,5.67633987674638
"206015_s_at",8.20663048517222,8.59617844203435,8.81433334120161,8.59771233518808,7.42840643683441,7.40215665154425,7.66169785197
"202220_at",7.98663515526522,8.81258026188837,8.7813189243213,8.47292073942338,8.8180162681351,9.31075136041858,9.57268306610354
"204560_at",6.23081302431157,6.02517685132031,5.98636092020097,5.99414406561139,5.79955710271038,6.22030023782454,5.36925891955071
"213376_at",7.97964646811274,8.04562981673692,7.22096377010731,7.3876753285723,8.11048624339027,8.3641099542998,8.66886216636193
"218362_s_at",4.70124320650983,4.45000862507174,4.38228808334638,5.00875667012554,5.87701604454375,5.81774268269417,6.67283351890608
"202946_s_at",9.85556772289984,10.2241093752569,10.2778951919595,10.2598135464084,9.49491481720688,9.6547037504364,9.939029873653
"215760_s_at",7.0507472025598,6.15619635041796,7.02947180961491,6.91789598543468,5.91852172387513,6.35676792522037,6.48783592307411
"202797_at",8.02654954614832,8.6592170758298,8.49529739939168,8.23567620065348,7.26579653682934,7.80457762931614,8.1181456260114
"201517_at",8.06866363094911,8.55960134312339,8.51779799670225,8.65548655850194,9.10889453820026,9.10232379596031,9.6251262555714
"200712_s_at",9.45145746361837,9.4233119110439,8.88824783934023,9.00576909623823,8.90391818191665,9.2525433536971,8.73859599560079
"212932_at",6.89337959999788,6.89145519416156,7.08694828477366,6.96738749739184,6.39616183027865,6.54338120939268,6.08984529685985
"212973_at",6.67793262890198,7.19252029778167,7.51180711721602,7.35992980984825,7.03563414508675,7.54287766326421,7.79956012503362
"214446_at",8.05290582864967,7.94465811261328,7.48100041850252,7.5946783708381,6.76792324577631,7.53906137273891,7.03223658900552
"212329_at",8.97962105708899,8.43835256865249,9.17308952960217,9.3301789533331,8.66066763101572,8.92481757133091,9.15607341733368
"215424_s_at",8.14744434350381,8.29454757784183,8.15457722332153,8.087849612183,7.07157323425707,7.26409839413085,7.37376828418826
"204602_at",6.28586897383932,6.34196724773522,6.06358772508856,5.80927259779163,8.46447926809389,8.47002577373148,8.77323871751479
"205664_at",5.39538571415541,5.60776054086983,5.38874609799109,5.80689034087825,4.68910539503308,5.07329333016651,5.38874609799109
"206377_at",7.43000774982731,7.58781555940387,7.63509994752408,7.67929292945296,8.42230113584138,8.39878064291821,8.76485990285444
"218682_s_at",7.73921210748922,7.96484458655515,7.68421822756551,7.47119540503485,6.98785831556535,7.13665952841097,7.36703232220722
"213260_at",7.56219936107207,7.36818017973802,7.23412037835106,7.18962763719515,8.26541447746245,8.30926637253286,8.10005759266567
"210052_s_at",10.3598926419482,9.90143575643797,10.1186010077437,9.94981107902422,8.77878185469329,9.39819285085115,8.96387062492845
"212422_at",8.2669284093236,7.84114211257203,8.00664534726668,8.23163435072604,7.25794150314056,7.71334464328595,7.68084725733971
"212327_at",9.81164086854906,10.1586071353246,10.0715317530577,9.98907876591679,7.76657463305404,8.4626252610024,8.17378219965795
"202022_at",6.95800121206429,6.82468486430477,6.85033585776288,6.49663118012704,7.28989584096914,7.16326942786962,7.47715627582977
"212602_at",7.23737219647752,7.22765033141,6.87821327790793,6.75945438578212,6.38889041394101,6.38305933336541,6.10310052721959
"216060_s_at",6.95163541223455,7.24434413972362,6.90317461960397,6.54037564679149,7.63683274844122,7.74354623327468,7.44502622232327
"209254_at",7.90946603198128,8.15775150476556,7.48428907867372,7.32386943540302,7.54489177295701,7.06573698088949,7.19219296326442
"203885_at",8.12121933560921,8.12276862719155,8.01120943456441,7.97277025425385,7.10484269929509,7.37932948448362,7.60635460066442
"212572_at",8.91193405682646,9.03237049211334,8.3378730459597,8.2086750620296,7.63143842326985,8.14441098277108,7.84683472108995
"201997_s_at",8.70299413209099,8.55221546715928,8.59014571358101,8.37953959221772,7.82544857042054,8.34993804826686,8.37953959221772
"208798_x_at",7.37550598277167,8.22319792890437,8.33935833054252,8.24541674418239,7.71977110001882,8.23992508672999,8.8743493075826
"212627_s_at",9.44616986187301,9.39172246757724,9.47902952791981,9.82426036598068,8.98445425334915,9.66489532337819,9.49329185982708
"200860_s_at",10.158343567174,10.3287647540503,10.3196043544272,10.4695488675679,9.26342193029999,9.54784855475929,9.21221283788076
"200906_s_at",9.5224023244913,8.88027438748934,8.25726312493137,8.20663799881835,7.59820177627261,7.95408611258345,7.18961112015069
"213349_at",7.21698510993737,7.16076160361816,6.66375157627834,6.53955786187614,6.66375157627834,6.12890367656399,6.62835966741816
"212348_s_at",9.6154462897684,9.63469711041427,10.0612027532364,10.0897162527631,9.09762729837615,9.42317088476059,9.2842785938182
"214520_at",6.57561545141643,5.76518598967314,6.22079757917498,6.49307006620859,6.72553650121561,6.68056496309881,6.66932148444243
"212496_s_at",7.56883615256164,7.57929512892598,7.54889904528723,7.36905398739484,6.43386161690322,6.37842390022515,6.4132326575107
"212513_s_at",8.16455440900363,8.65210769688876,8.36839647766982,8.20461600976054,7.4890082362674,7.70473732380264,7.82905282091811
"213271_s_at",5.14098644658434,5.40393202512211,5.31678968245533,5.41423785667492,4.70735686343263,5.01487230989354,4.63357548961165
"215495_s_at",6.06720246857492,6.22515642131832,6.49252508774052,6.51534813866676,6.21616476670574,5.99656549591246,5.70527129966046
"209493_at",5.16349139119781,5.95161148434443,4.58780968361494,4.42013681969918,3.95223962067457,3.79866386978051,3.72197390814497
"208459_s_at",8.83742993372642,8.18988578012673,7.99149497882015,8.08844725263804,7.28323458055947,7.86569433329633,6.97529956266352
"212754_s_at",7.34774520805375,7.41320756022063,7.03782241982382,7.17301391336323,6.06099848712358,6.17895466700191,5.74340728153082
"213107_at",6.94144274455704,6.91145308192329,6.9128707617359,6.67525152628786,6.63676479340314,6.08454288688796,6.31698169439943
"207956_x_at",7.99116589438667,8.29248173538871,8.33183326547779,8.29197298370462,6.0719557098487,6.52260045189439,6.20468481322962
"202580_x_at",10.2890821712879,9.59119788103586,10.1366360706457,10.3673112418379,10.0741530314589,9.96820219445862,10.2766153266045
"208979_at",8.09611400887721,8.17332898067336,8.05339105671619,8.14265511970204,6.94273281515886,7.0189715155078,7.45178875681166
"212618_at",7.10713707807159,6.68822922424153,6.72089722553036,7.23319093549448,6.32776015549598,6.54960164309995,6.34324497201092
"214190_x_at",6.78118793844526,6.59982048572226,6.46457445994005,6.46457445994005,6.31364347372753,6.51054470945574,5.9089024519215
"212267_at",7.20814188010964,7.48489913363215,7.09352691170477,6.95277815676243,5.824097897488,6.03649693213342,6.24730028973486
"201964_at",8.09513017542465,7.88704054215998,7.59987088892923,7.3868608328599,6.69558982244256,6.31673730133844,7.02331683735213
"215991_s_at",5.0920481901024,4.67249939146001,4.59051577252525,4.73718756073962,4.73718756073962,4.95869256786698,4.05202175188173
"213118_at",5.71648936164799,6.26154056793381,5.65704647541467,5.84932787812172,4.66445149538211,4.87934599986331,5.08435308342131
"209307_at",6.62791087602068,6.69496605241192,6.41235048299194,6.28427938688499,5.17435157029894,5.46851750872579,5.67785392371277
"212846_at",9.04424338593356,9.72948698891244,9.98596112225658,9.54894819710606,8.64016559308901,9.0979516748995,9.27557930605034
"201960_s_at",8.39612757752077,8.76637221746607,8.6197874968773,8.77598958843977,6.86394000672144,7.75377117333359,7.33246030273954
"212474_at",6.39020421938766,6.63282494189344,6.70135865831812,6.69082464506239,5.8362187936297,6.1139403971843,6.38133146379636
"209984_at",7.1674524206816,7.05773240256749,7.07311091224379,7.3868608328599,6.31723362009441,5.67711458731536,5.9263857477897
"203737_s_at",7.6986829432764,7.39625491807074,7.91574615621101,7.88602781286883,7.76236828467175,8.07775318467815,8.42164995946341
"215606_s_at",7.42142022316267,7.28014525434028,7.46763256146707,7.68075018342871,6.93461772750596,6.9160522318506,6.29438907223853
"212092_at",9.08318358983978,8.50465472876659,7.97951743842965,8.43156357256889,8.92822502451579,9.13748907265893,8.6046065009319
"214761_at",8.87711341940258,7.85163724171745,8.51680340453985,8.81543523473375,6.8828404350972,7.39520902355016,7.86818283632803
"212402_at",7.39166908767923,7.25920095381052,7.47960291898803,7.36976621659629,6.28451635544657,6.47231297391591,7.07569965826624
"209234_at",7.65423136986622,7.86135791189018,7.61967985194906,8.06763332725039,6.71685072657908,6.95474898471348,6.58468964791254
"212899_at",7.01689886060396,6.94281180376932,6.60568134604606,6.78484353870754,5.67343567457073,5.70813715740275,5.64027620032067
"204182_s_at",6.64108011255613,6.44784396335803,6.70168514285741,6.8962202760367,7.35956738927508,7.55092320683383,7.8253764245421
"212145_at",9.54930777879317,9.83104277321294,9.88523126888083,9.75968373761507,8.73942405503167,8.98591503298041,8.91420128179168
"212526_at",7.52044832980763,7.90764637307573,7.07304147042851,7.18722874784596,6.46864249653581,6.5424338050944,6.90286727165047
"213254_at",6.8683566680267,6.8683566680267,7.19925967899001,7.27272824911622,6.7452647307916,6.81303275636288,6.34281336574889
"213304_at",5.96323305233516,6.22441609227742,5.96323305233516,6.10202971988895,5.22275263537992,5.88331340163619,6.14410346187017
"212184_s_at",7.41720214340517,8.13445880246045,7.58604226739417,7.5180890470735,6.74447047622848,7.14765632737017,7.41720214340517
"212966_at",5.58806397946277,5.51549125626488,5.33961218751303,5.50226074088812,6.51702121095395,6.18548882599099,6.18594388195779
"212306_at",7.60304163031966,7.81158451858832,7.60102368036149,7.3137979631533,6.00606019326989,6.47084533968585,6.22496709394062
"212916_at",6.26957449585164,6.25736888571328,6.75166695561781,6.64152010285484,5.83638453232411,5.87693956478863,6.26154255100779
"212927_at",5.28638151552893,5.83987198454883,5.70873467434701,5.71809384029332,4.85270725045842,5.02202656503662,5.24383438833516
"215660_s_at",7.53150791247377,6.82175967112882,7.0142080675639,7.12502072683781,6.70081101776019,7.28970342164687,6.52146255763935
"222065_s_at",9.00924170942006,8.32006515139504,8.85576972328242,8.81707150624547,8.93186052578933,9.0618152947397,9.15821087256046
"212601_at",7.92796340392077,7.79970764540214,7.64287500973956,7.71490915832341,7.06854158883963,6.99574381474383,7.21169044200719
"212200_at",7.63557936741023,8.18364283167198,7.99051050990986,7.67707194019466,6.49861347251635,6.8385838157887,7.39010863463179
"212855_at",5.90948458262951,6.31053829687218,6.37354304779686,6.43325598427591,5.07719942840448,5.43571254391231,5.68452279051745
"209556_at",7.87206854043146,7.08634176667991,7.76264472206174,7.89575798875436,7.88058592478854,7.87811690731498,8.72994987616731
"212956_at",7.07960125212628,7.74402700005297,7.20559294271778,6.79349075945994,6.17516535252335,5.85481136266552,6.39262865447552
"214662_at",6.62235763737086,6.52651721757355,7.47817553711249,7.36652269150215,6.03302294434252,6.54485317240896,7.06627800321878
"213292_s_at",7.33911711929911,7.39644279020726,7.07431049046943,7.15627548286603,5.62440761559757,5.98937645055743,5.95010989401867
"214771_x_at",11.0220485045589,10.7185953173272,10.9991565201255,10.8864786703226,10.2593625520766,10.592330283005,10.5149058590886
"212247_at",8.66007800913971,8.7533128680568,8.66441817235676,8.61902661043516,7.80017359216874,8.19578382711966,8.05372455359228
"212150_at",7.91314247224912,8.23050806570992,7.85412081056941,7.57868053794387,6.33129567641261,6.85365960291654,6.98472044841251
"212301_at",8.14425593745992,8.54437904735092,8.42185382573775,8.25907110320376,6.88221325803513,7.33035416884321,7.49132608383588
"209712_at",7.14619026254349,7.06448952819532,7.08560562443396,7.16944834684121,6.52438147289334,6.31326073095834,6.91145308192329
"208613_s_at",9.66134573197177,9.24220795577934,9.390737232619,9.1043282228658,8.66715239047784,9.26693856231174,8.27742723544576
"212673_at",8.72230036959835,8.99333121727354,9.0109188877409,8.82619004346579,7.77818309733984,8.33292129231137,8.39556905397883
"212655_at",7.72220504112113,7.80276790201456,7.61760701127586,7.14460072634489,5.90639444240146,6.21649708653251,6.54111007424149
"212646_at",7.81198566688709,7.60082673075651,7.92689786574393,7.77041424954767,6.95318153973823,7.2149832910873,7.60082673075651
"208953_at",7.4628942727493,7.45024806769943,7.74996700909797,7.28799002336311,5.92594802625083,6.27708808660185,6.17956186994883
"212612_at",6.99485577434757,7.07117033456043,7.0767677550822,6.71327246233573,5.42210202189302,5.47634814516082,6.14697654879743
"212006_at",6.82580238849399,7.28323458055947,7.00858463519828,6.76084372981389,6.08919809017213,6.4945757874516,6.80617921860195
"212693_at",7.35806463535342,7.08194157810334,7.57621763931679,7.58086778164074,6.53456847500209,6.74408885349416,6.91710479832336
"212108_at",8.58852975371886,8.88744019894358,9.01934337073676,8.81089773519941,7.77546942551301,8.19283620240642,8.19535631600761
"212220_at",7.45081123584234,6.49352759722929,6.3299868002997,6.3722849569238,6.02013328190562,6.98494545434016,6.04977028147434
"212057_at",7.60650832643188,7.45469352867776,7.79557083246237,8.0065500926189,5.9643778362409,6.04522550196947,6.30326509921533
"212722_s_at",7.55870527452978,7.47035151980518,7.6044062890123,7.74083382469586,6.66830866312027,7.1040052804063,7.39597865499346
"213390_at",8.20532604310437,8.25850580805076,8.34020797335264,8.40543408564825,7.12290470029936,7.7159844628993,7.85943602556901
"209567_at",8.74809740327079,8.97118563004121,9.2453467248313,9.1355665704844,9.68110642420929,9.8690738215808,10.3672916194282
"211982_x_at",9.4897936427166,9.40624870193854,9.94665651485196,10.0183214657117,8.44689443023415,8.71182859388151,8.94542288179532
"211946_s_at",9.46692612811507,9.65257750607272,9.68416139292306,9.30912242064287,7.38061674342794,8.39651730057742,8.54573066360336
"202272_s_at",8.33907615000956,8.4671770904062,8.12167229162629,7.94490905821301,7.56109336894933,8.52206942601046,7.80906573691864
"202761_s_at",7.02926439817497,6.96854277876966,6.89016559314687,6.65097944179258,5.72318722823367,6.06428478871586,5.99323091157858
"220035_at",7.52541488059009,6.91805412861088,7.01698534468535,7.25797846809702,6.63713458355539,7.08733877543508,6.55410060944405
"213092_x_at",6.56372362525722,7.04963158392133,6.83259935444186,6.60210649774148,6.33509051681351,6.83259935444186,7.07126152314172
"213222_at",6.67658632006742,6.91396082264143,6.6526229606267,6.93585210495602,6.04159017281812,5.90325138484579,5.60583644716581
"212719_at",4.87934599986331,4.8528005002392,5.13855491203654,4.9065246151877,4.32312811740216,4.16677225901893,4.27476911919822
"209760_at",6.72570628548061,6.65818687703568,6.96963820056913,7.36976621659629,6.11095115990517,6.30982624363767,6.07102449111829
"213050_at",8.93335214584268,9.27758483088824,9.06846543514681,9.08483135468502,7.89070968347473,8.00294718333906,7.98299033315416
"213035_at",8.17414503425167,8.39855888427447,8.08089602715199,7.91616653688536,7.24709609488434,7.24645095566175,7.18552750468052
"212140_at",8.1751164294053,8.37153501230441,8.42519222655617,8.45212183762045,6.48801212529289,7.15090879036261,7.03435000695211
"213216_at",6.23035362072897,6.35809319473745,6.15115251954637,6.50409996520111,7.2256695081756,6.81321374086498,7.35912527916595
"213478_at",8.49461778389277,7.32625035613116,7.59104954028425,8.03763363482164,5.64648060452317,6.24149327380894,6.90596405537064
"213358_at",7.26747824302337,7.43266214557145,7.80889691930982,7.75313125984067,6.80447335234262,6.71638368221638,6.61269781757108
"215548_s_at",8.07808056617628,8.47426249303246,8.27140318062266,7.92712057076128,7.5220525557812,7.75922712038025,7.8678616227599
"212561_at",9.32600922424976,9.29736506504908,9.70691673683213,9.67198627857443,7.55042616718322,8.27424132104767,8.20111607696741
"212690_at",6.77194986143622,7.30821588243043,7.82099538992008,6.98280716127355,6.496054575602,6.89006576575851,6.95303878525475
"203253_s_at",7.10442729707481,7.55484734641212,7.34994030696414,7.33747277086398,6.06398290544291,6.74361878561749,6.65385453524824
"206169_x_at",4.93836752877579,5.34243298300744,5.89841945460292,5.43832787927478,5.53156181157888,5.60358470040673,5.81371983978864
"206953_s_at",6.6489315303603,6.49764555408401,6.93334200120805,6.9671909966942,5.23937175023806,5.69590104636436,5.72199180935336
"212838_at",7.41471332234462,7.18056350024427,7.18386609795141,7.4696540380674,6.47755772649964,6.69026781836114,6.82193097364545
"212945_s_at",6.93414930955545,6.98659589836372,7.25517766919822,7.1627996398556,5.64474025601876,6.34254182853515,6.65830174145267
"212928_at",6.64398840744581,6.89082539289425,6.6106859803117,6.71379661703124,7.49535311947909,7.29139310668724,7.6973017251418
"217196_s_at",7.6184367423539,7.93844457409499,8.05051764162461,7.86802332289758,5.94692051439721,7.08590929563557,6.97853066980906
"209285_s_at",6.39907365223165,7.00950799096801,7.07374730452969,6.78032070468662,5.1556972413036,5.61576695143313,5.58032901592933
"212786_at",7.65684292625392,7.41587515058822,7.64970037345471,7.49223959400893,7.05970835788703,6.74957791233834,6.76633835925655
"212709_at",7.61481964862141,8.80388225597994,8.53560717137841,7.57576667849651,5.89287723387834,7.33452329853587,7.08799680521838
"212905_at",5.99638086892756,6.74291400918903,6.16050648928279,6.38302335555361,6.60747899102311,6.60747899102311,7.32700594916798
"213085_s_at",8.29760423235805,8.6091051159233,8.93106289827375,8.75278886699675,7.44279627417913,7.6194106681425,7.48207238859368
"209455_at",7.842943383558,8.40753554850617,8.23100016978036,8.1678179647492,6.09454570306386,6.84846369511522,6.9731434667483
"212747_at",6.41573067107108,6.69286874127066,6.97134215604574,6.99495103637647,5.8320793934119,6.06875506555922,6.0650330092603
"213154_s_at",8.03599764305081,8.43615262240961,8.54661123968607,8.20609346513838,7.4149130235519,7.72639694228108,8.06328760534942
"201854_s_at",8.03438718967404,8.07426420723254,8.29046526950173,8.20723615371467,9.11262958603281,9.35542847538428,9.44931082766101
"212653_s_at",7.60273651665872,8.08508180320243,8.08666229450691,7.92793145170978,5.16145512913513,5.28968279473069,5.19565849775134
"212756_s_at",7.14370750242356,7.05118946835216,6.91595268207702,6.81810044521217,6.24513776662174,6.1445432957105,6.23936407409603
"212619_at",7.08408707771516,6.73734411650309,6.2290690443404,6.11432829179425,6.19098320457916,6.65633232211473,5.80878821559507
"212789_at",7.52877279435153,7.95040963767229,7.62724932608415,7.90117765692898,6.95783936188569,7.07711834299159,6.9783600101929
"212820_at",6.39886023316901,6.82862245632958,6.72161577265229,6.60089937773022,5.06188203898981,5.5181352169069,5.71117810137522
"212704_at",7.30503311890258,7.40281723992837,7.05052506066125,7.31181520611485,6.37861343138424,6.28730588865009,6.29600760395562
"215245_x_at",7.55709566110556,8.82574929950308,8.20457363077666,7.81999695285611,6.65201104230913,7.0991757295124,6.91928895786736
"202342_s_at",6.20540224459923,5.71672804145392,6.32650805992707,5.60592562483943,4.40813811520739,4.3050145094523,4.4213583536738
"212794_s_at",8.31267708776586,7.76701202309194,8.63925357122937,8.44422246792677,6.81963340772844,8.10430708533394,7.98479141123356
"200083_at",10.0841614211977,9.61942362529855,9.9795564677644,9.61942362529855,9.19295606509362,9.25771996798235,9.70133277674316
"212445_s_at",7.63566494398174,7.47690185397597,7.26967507336084,7.13416313348939,6.84600987787331,6.79753205757649,6.6905920380681
"213236_at",7.70322253055118,7.0991757295124,7.68269664754204,7.42621631939747,6.66160700976298,6.54552866523458,6.57359318262213
"215146_s_at",4.97160789122056,5.18178894463024,5.06690382805553,5.2967619365058,4.44232837714684,4.59505685338956,4.35890415314386
"212752_at",7.58406108246694,7.59199288583558,7.18557311757261,7.25594309859506,6.00196830032972,6.43833424138901,6.27050992941702
"212880_at",6.44154297982948,6.73350990594305,6.6567667898491,6.77291089451204,5.23675480024713,5.57888104051129,5.49740339569686
"212730_at",9.13878867380991,9.21855780257472,8.61013240930345,8.91840943191834,8.74500120487617,8.35085314323157,9.04003936998212
"212660_at",8.1952917061869,8.06624552984693,8.18739485512349,8.07883669823912,6.86062493657262,6.72290079354057,7.14617046968942
"209447_at",6.49687221275929,6.17244015576147,6.33493845949588,6.42128067776058,5.751415519411,5.8016115835595,5.36717837341066
"212569_at",4.74014365256604,5.30519874834119,4.97173680142257,4.8810514011201,3.59467149771801,3.90164374334699,3.96685214824546
"212538_at",6.55687369558575,6.81312079753218,6.46125321009865,6.10945664784911,4.92238681770561,4.91237541652331,5.1106427628253
"210495_x_at",10.1573171582673,10.3407877517485,10.940782239674,10.4717958578,9.71249273454678,11.1763888483647,10.3407877517485
"212060_at",6.61228534996932,7.16110657654557,7.18354395199134,7.00893511857045,4.8729821986596,5.51204210355865,5.78815221006983
"212388_at",6.03879380429946,6.27975139333511,6.26849387132559,5.8722206689707,5.46567369514748,5.07741144197658,5.13602817708877
"213196_at",8.06767290930323,7.87989699053282,7.86173457588622,8.14689821089505,8.559796077734,8.35604272464716,8.73696685220427
"203355_s_at",5.64801832418355,5.75024054173649,6.25017400837661,5.87191567906959,3.85178361670472,4.32956256943283,4.26633523474155
"212775_at",6.85185776454475,6.467141772561,6.50931438928973,6.79263349288756,6.66117655530733,6.16716377489634,6.86410135991458
"212193_s_at",10.1891011474713,8.12494066444182,9.92480341144589,9.86095652337331,8.01812903423062,9.21143164875132,9.5478291529395
"201493_s_at",8.09893047746137,8.32312567134052,8.13557042179513,8.09200902882318,6.50957162037322,7.5674468830139,7.43303157627874
"213039_at",8.99283808012186,8.95798883519639,8.48029606954345,8.43657405534088,8.40170975841687,8.19191263289673,8.4543341350795
"212633_at",5.65113286450339,6.37861343138424,5.85906273766668,5.91814721321619,4.8169945925588,5.19654416439723,5.41932533901583
"203171_s_at",8.30632374075859,8.15109580761149,8.39758625470677,8.5388598864335,8.79943679648277,9.02183319580532,9.34557742981045
"209654_at",8.92062316708928,9.48234120716654,9.32578498510815,9.15067869435354,8.26327900994008,8.65099684698064,8.85177603491994
"34868_at",6.88464249430936,6.69867356646348,7.23456319527458,7.37659925936057,6.68949929330666,6.93809774621303,7.49828774686489
"212480_at",7.27122407078415,7.24886655291052,7.53920210398716,7.47555959891007,6.94392809533249,6.71913825242963,6.86394000672144
"213034_at",7.42137859955687,7.25733464702818,7.18314900091572,7.47761598207244,6.516604970876,6.51372675774186,6.66904133117326
"212209_at",5.22764054272156,5.36576750720793,5.41335772989489,5.2911753103517,4.86866189817261,4.40331508184147,4.52118351726445
"212982_at",6.52285217981495,6.83769639772759,7.14979602167521,6.76204894186199,5.1720265825119,5.69168322829446,6.17404699822559
"214356_s_at",7.82592660363567,8.33190833714991,8.19276964108464,8.25601353669749,7.48561862047974,7.72779950441734,7.77747339237144
"201773_at",9.48942517830908,9.44175996869529,9.60004359547651,9.54277427725578,8.72676301300502,9.0989571684498,9.20986194344574
"34764_at",7.52309602652463,7.91456553911824,7.5953626349179,7.64100335428891,6.15987867268419,6.50917512854272,6.43608895185101
"212518_at",8.12313148169171,7.68998779244626,8.34486077476577,8.2167650995221,7.65999286968227,7.38249368121999,7.67534803750621
"212949_at",7.96671890962952,7.99383648782688,8.12642893764647,8.14686361742782,7.39067503056772,7.4679902731592,7.28726172050109
"213483_at",6.86111779922697,7.04229556423162,6.72005013044726,7.0200113765171,5.66858649530334,6.60006398015251,6.51535241456158
"200035_at",9.85642348872497,9.13942728926113,9.54061538508593,9.86060481054038,9.58469303384952,9.622124357222,10.0703145322582
"209527_at",8.82748357999388,8.90968725433856,9.04908196164471,8.90490118560916,8.03164567014107,8.13807389005326,8.50788551932699
"212888_at",5.5624550474027,6.0985631477736,5.99254556455116,5.48348586219653,4.99656477903507,5.55493567385843,5.99581806529224
"220047_at",4.32661779603145,4.15363410122396,3.98304286577235,4.37809637788369,4.81237651422391,4.77692143055287,4.57676127819939
"213361_at",6.85915623134999,7.0353800724455,6.83283796393131,6.81279391927145,6.41428751846547,6.22618542515041,6.039450957394
"212119_at",8.38119241021139,8.29919775140989,8.80949736586862,8.63705188504126,8.08136549141828,9.05347155661279,8.75425229242521
"200020_at",10.5194622980041,10.7258118054892,10.8079430353827,10.9376572198244,9.46834682118864,9.6812519105981,10.0746109912237
"206770_s_at",7.05706877487511,7.48630123076887,7.06371639392196,6.67539707865674,6.63304891989549,6.61407301479226,6.3099790912325
"200687_s_at",8.94119386850293,8.8171568596912,9.18227429228781,9.32779851906652,8.13894445260258,8.46364165801534,8.38657726187809
"214305_s_at",9.71519240736423,9.14178174588711,9.23458768086148,8.94082844601473,8.76589177463005,9.74110334438742,8.72605293475649
"218839_at",7.30130790941934,7.06111204273449,6.67360189681095,7.22971293292595,7.5896356430887,7.30400734030316,7.64071290439972
"217954_s_at",6.72024986723033,7.65285573644448,6.92538317778673,7.04720715001744,5.53356817226218,6.24919358291517,6.4773412626194
"203356_at",7.32939585487592,7.7637338371066,7.35650946922409,7.27401705817224,5.63630261966794,6.19786512569752,6.2145012893406
"202102_s_at",9.58676988233179,8.8681097673617,9.5021102080015,9.68618568708114,8.43404529654328,8.91697341674404,8.97580218874114
"209075_s_at",8.77987334853236,9.1622301212189,9.00216906140131,8.84401536750485,9.74237044673322,9.64560967539578,9.81460815163581
"204437_s_at",12.0246868116869,11.4350364878906,11.1019332287981,10.7152296447482,11.7040455165709,11.0672144641203,10.6784323776054
"207358_x_at",7.62698255264325,7.63178124803762,7.34972698118489,7.04598600063731,6.27945204964641,7.14765632737017,6.90596405537064
"212507_at",7.62692515530052,7.93761385511729,7.68595896640203,7.32320059540948,6.80401715641303,6.99257628723447,6.70170492864272
"213208_at",6.28866934279554,6.04576797373915,5.92491508850566,6.31279795408394,5.66053059525424,5.47505555827069,5.79548408232048
"212564_at",7.71313219323312,7.54009566476936,7.69626757784374,7.55740702727515,8.29385038733549,8.05711022261327,8.26287249148329
"217601_at",7.86768515283311,7.05196324820286,6.9296352406936,7.00584329587559,6.77485235568547,7.64593619735293,6.88486444407675
"212287_at",8.66289519883033,9.02364621599132,8.99962438227889,9.00829275431154,7.50707747292067,8.15240411299815,8.18783440435131
"212896_at",9.37087984546389,9.44871450942472,9.29055288224644,9.41204369421917,7.81165512712512,8.32653253965542,8.00201145180927
"212462_at",6.6399820654684,6.62988856155944,6.62276635991858,6.06629838220194,5.00376058030794,5.23301169174613,5.33414736807715
"208610_s_at",8.54576019336796,7.99957832202225,8.58663678581971,8.48762611777739,7.97648707637398,8.86044874805442,8.93587404740294
"212476_at",5.35182302072272,6.49203669014149,5.65389706655219,5.6515928817429,4.08858125823277,4.51166491671899,4.43740836177664
"218401_s_at",7.54159336076965,6.80581083709751,6.42984816286558,6.36715586535168,7.14912204822054,7.56798640885998,7.60672313589849
"209189_at",7.10873173277616,6.37801027964175,5.98636092020097,5.71710466508509,6.84031055386706,6.49107257627942,6.72157579077934
"202784_s_at",9.13869240193431,9.21427072143194,8.27959283168944,8.51666397651541,8.97487241570823,8.8946388319486,8.79148737014488
"203414_at",6.7697565347073,7.44514554915918,7.21699890038036,6.92349432277921,7.8768574471634,7.73123936472224,7.85786206972335
"214550_s_at",8.56131410575676,8.48953864088569,8.7002401051857,9.04129168894985,7.53505784871061,8.44784482201192,8.1736487633407
"202768_at",5.90325132931159,6.15547814658438,5.91359243827881,5.78771494788894,6.72065362518063,6.68970533915,6.53289911829475
"212104_s_at",9.21150443147579,8.90750635660524,9.32118344617296,9.33153512422753,8.3267893200052,8.5809610904974,8.2400925461943
"205704_s_at",7.1421490735006,7.12184505783979,6.83081876480608,6.97459579668002,6.33840776487893,6.29666940284742,6.54682116054921
"219421_at",6.77320866178667,7.44755852768495,7.07286357647631,7.19454450840464,5.68911302944763,6.02233897066088,6.27822447891451
"218880_at",7.64432943119883,6.70440188776464,6.79971906758544,6.76653973166158,6.94646453531367,6.76005871748541,7.46517449133202
"209094_at",9.2281160755647,9.66092734472484,10.1658399626595,9.64978057014478,8.54273369707015,9.35717495501281,9.35881918589627
"218943_s_at",6.28925739290927,6.56086602136615,5.68180064145408,5.84657444996362,5.99597076144337,5.78988222407852,5.48366819650582
